role,time_min,kills,deaths,assists,creeps,rank
0,24.566403475938856,3,4,2,183,B
2,30.949768662989428,4,1,3,247,A
3,30.851064875532227,5,0,5,293,S
0,20.432786498903276,3,7,4,178,A
3,35.65471420720384,6,0,5,345,S
2,24.540636685645374,8,6,7,184,B
3,39.52462513401949,4,8,2,299,B
4,38.257214233159004,1,1,15,58,B
4,20.326933304723852,3,6,17,13,D
3,20.625427554945347,6,4,9,145,B
0,23.341473127039965,12,2,4,206,S
0,20.24274916630401,8,5,6,150,B
0,33.423722443183635,8,5,2,255,B
3,32.50567501759196,11,6,9,293,A
0,31.43890724814004,3,7,4,221,B
2,37.23314310994096,8,4,7,348,A
4,22.951152799546843,2,1,17,31,B
2,29.750551408099994,11,0,3,246,S
0,38.519830678397106,6,3,4,372,A
2,26.443869012959254,11,8,4,256,A
0,36.58264059296796,14,5,9,297,A
3,32.63779344403709,3,7,6,256,B
2,36.17172338858196,6,8,6,306,B
3,24.3298442099734,5,0,3,231,S
3,23.915502228262724,9,0,3,220,S
1,25.69310786987184,7,2,9,160,A
0,31.136302359387862,7,7,9,288,A
4,23.029642260599164,3,5,19,16,C
0,26.442251919382763,5,0,3,220,S
4,21.83666615710321,3,1,21,3,A
0,33.27992034919215,4,0,2,330,S
3,31.910052011456155,11,4,2,260,A
2,27.307890772461793,13,2,9,264,S
2,29.406601766095342,14,5,5,279,A
1,20.689876577371876,3,5,14,102,C
4,28.762446941617263,1,7,19,28,D
4,31.45732007933705,0,5,16,30,D
4,37.328302590496484,0,9,13,52,D
3,35.371927889805505,10,6,5,278,A
4,36.562503837138024,3,9,27,44,D
2,38.19859397954433,7,3,6,356,A
3,32.27412963699153,12,5,2,233,B
0,34.71894403446445,14,8,5,306,A
4,24.231642691409828,0,6,11,0,D
4,23.626261629693243,3,7,27,16,C
0,33.74245040719612,11,8,8,292,A
4,28.148713055322876,2,7,24,22,C
0,20.529090109608482,7,0,8,186,S
3,27.287365882001602,12,0,6,244,S
2,24.628252443542973,9,8,7,193,B
0,35.562513225730434,11,8,5,298,A
1,21.73018537879495,9,1,12,140,S
0,25.801014245915503,13,8,2,257,A
4,27.278777668080856,1,2,26,7,B
3,35.951311050690435,5,5,7,261,B
3,33.11697897147748,11,3,6,252,A
0,24.16160313819468,6,4,9,235,A
2,39.83596140091532,12,7,6,350,A
1,29.778722337526222,8,2,4,179,B
3,32.87267576239241,4,7,3,278,B
4,26.136762614052365,2,0,19,18,S
4,36.09474129533881,0,0,13,53,A
2,35.964042679626544,7,5,3,337,A
3,24.27425949705158,8,3,4,193,A
0,23.083120992506828,8,6,8,223,A
4,28.87470725117209,0,1,10,5,C
2,29.645529189731576,14,1,3,288,S
3,27.969849885461738,12,8,6,205,B
3,25.77702246663263,7,1,9,186,A
3,20.2547788667443,14,1,4,164,S
3,20.07212872212923,11,1,4,158,S
3,22.590532198007047,3,1,9,202,S
4,29.246717593268936,2,9,28,34,C
2,36.02311194602315,4,7,9,336,A
3,33.7174491046288,11,6,5,293,A
1,34.713950106125075,3,5,12,242,B
1,39.60918341709154,4,2,8,213,B
2,28.56684780646731,11,3,3,268,S
0,34.621517634690974,7,3,6,305,A
0,37.52446586263282,14,5,9,303,A
0,37.63112522136002,8,4,4,339,A
1,28.14492834524141,5,3,9,126,B
0,28.098273389416732,9,3,2,213,A
4,28.31498105064332,0,2,16,34,C
3,32.802628307818445,7,8,4,233,B
1,35.3751395306275,8,6,14,218,B
2,25.03816530734843,7,6,5,235,A
2,27.21406405812064,10,0,4,239,S
3,34.34616824667017,11,3,5,293,A
1,22.885065381556217,2,1,10,95,B
0,32.3271264719805,13,8,7,289,A
0,30.53972436652856,7,7,8,241,B
4,31.732860248912687,1,9,25,12,D
4,31.808933765239523,2,5,15,48,D
0,35.77954375704587,13,2,9,281,S
2,32.29249565358831,8,8,2,292,A
2,30.609260000816306,8,7,3,279,A
4,32.43766322909866,0,4,28,7,C
3,28.18152069132191,8,1,4,206,A
0,38.99805188839069,8,2,4,337,A
4,21.562086080418258,0,4,23,25,C
4,30.278423858028813,3,0,11,10,A
0,38.62393360409391,13,2,2,372,S
0,30.75465141566402,13,8,8,259,A
2,34.46068861701591,10,3,3,260,A
3,27.18347175757512,9,8,3,219,B
3,25.141636437027366,4,1,6,202,A
0,23.59493802676517,6,7,8,198,A
1,35.584102294777665,6,0,7,187,S
4,24.4293716606374,0,8,25,40,D
4,26.261663387027042,2,2,23,8,B
0,39.71547330395104,14,3,4,291,A
1,20.321176453602273,7,0,13,114,S
2,21.280001655047737,8,5,8,177,A
0,33.13808211919513,7,4,9,256,A
0,27.42239382437464,12,0,2,265,S
4,39.59383492871657,0,2,13,50,C
0,20.663929722109398,4,1,3,190,A
0,27.86567339985582,14,8,8,261,A
0,26.82144319140138,5,0,8,252,S
4,29.170975429588,3,9,12,35,D
2,37.407176625780494,5,0,6,334,S
2,32.383187454404016,11,5,7,270,A
0,28.699182127024336,9,8,7,221,B
4,22.26921003049538,1,3,21,16,C
2,33.59351734981279,4,5,9,327,A
2,25.546458839221557,11,1,9,239,S
2,31.492841412436782,7,3,7,275,A
4,35.21295879156051,1,3,22,60,C
4,29.962968744691338,0,7,16,48,D
0,31.310637538481153,13,0,6,264,S
3,35.04538921890679,5,3,7,343,A
2,26.461774945891044,10,6,2,232,A
3,34.438479398578664,12,0,2,295,S
4,31.127429928908228,0,1,11,9,C
4,38.0832736791215,3,1,28,8,S
4,25.99886513627583,0,2,18,4,C
3,39.70689437374621,10,0,5,299,S
4,39.47680529950429,1,6,14,69,D
0,26.835152045971256,8,5,3,213,A
4,28.381167973261906,3,9,17,4,D
1,24.467428756547378,2,2,4,125,B
3,25.758731094074697,6,0,6,233,S
1,26.985298116952777,2,4,8,110,C
4,30.00529014954924,1,4,14,16,D
0,27.953622702900688,4,7,9,201,B
2,26.50103047219175,12,1,5,235,S
4,29.802577226731934,0,0,25,8,S
0,24.088075495310726,3,1,5,201,A
3,20.588521330013783,6,8,8,195,A
1,28.163861636348358,8,6,11,182,B
1,35.57304302149819,9,4,6,167,B
1,28.477157883385434,6,4,12,187,B
3,26.587746439731927,13,3,3,197,A
0,22.696927250374475,3,1,2,184,A
3,31.319896765383838,4,2,5,260,A
1,25.475959828038242,4,1,9,121,B
4,30.92495935205777,1,5,15,57,D
2,38.420687730906764,7,6,6,282,B
3,26.693300199690896,3,8,4,251,A
3,35.1975740807758,4,3,3,349,A
0,38.368270181940105,4,1,7,294,A
0,28.86080017112023,14,6,2,244,A
3,27.623500019303602,13,5,3,241,A
1,27.74261786544569,7,4,10,187,B
2,25.862237582669213,7,3,7,194,A
0,23.18335068959629,8,0,6,178,S
1,39.132237083277175,7,6,10,194,C
4,34.88372214463186,1,2,18,27,C
0,39.29646250944496,14,6,4,342,A
1,37.80624981896284,8,2,7,151,B
1,20.00660318518953,3,5,8,138,B
2,24.44130349082784,4,5,3,198,B
2,20.893200577544476,11,6,6,174,A
4,28.246351561662497,0,8,26,35,D
1,20.7486395490614,7,6,5,126,B
1,22.208862538823023,9,5,12,132,B
2,33.19405879120514,9,5,4,257,A
0,37.51398745885131,8,1,8,270,A
0,28.575230154070077,6,0,3,232,S
3,36.19752830077139,8,1,5,256,A
2,23.00038723579724,6,4,2,163,B
3,25.18976046475764,5,3,8,234,A
2,35.15167665438115,8,8,9,341,A
4,21.02359471336419,0,2,19,15,C
1,36.40998756328477,2,7,13,251,B
4,28.71072486838333,0,8,11,4,D
2,24.065791108719125,9,5,4,187,A
1,31.4379793532074,3,7,5,208,B
0,27.02785777689025,13,7,7,222,A
0,38.066957007321164,6,8,5,294,B
3,24.868912680574894,3,4,9,195,A
2,22.872054513094227,4,5,6,202,A
2,39.022163641652256,10,5,4,311,A
0,34.034720209211585,11,3,4,325,S
4,32.90936851036335,2,7,26,11,C
1,33.27428330902938,9,5,13,137,C
4,23.17083071183221,3,9,12,15,D
4,39.963494757849304,0,3,29,74,B
0,24.989025339048645,11,8,2,175,B
0,38.12215199723748,6,7,8,327,A
0,37.774554571034294,8,0,6,287,S
3,23.180502615328532,9,2,2,225,S
4,21.139057345913624,1,9,16,6,D
2,28.45646725779842,5,1,2,228,A
1,28.890179241386083,9,7,9,189,B
3,39.560688241890276,11,5,3,392,A
2,31.157076982603908,4,4,3,284,A
4,23.039333736843215,2,2,14,3,C
0,25.054157194182498,10,8,7,224,A
4,26.536402644004184,3,9,19,43,D
1,32.73309118691576,7,1,13,194,A
3,21.007259979867918,7,7,2,160,B
3,36.474597602683396,14,5,8,318,A
1,29.01435971064295,11,0,12,131,S
2,29.23996685587897,12,5,7,282,A
2,33.72079397496057,7,2,3,328,S
3,33.4202494968974,12,8,7,327,A
3,32.5587498659892,6,1,4,303,S
0,30.794110306532616,13,0,7,286,S
2,35.57028589705115,9,1,8,261,S
1,31.17664635109635,11,7,13,151,C
2,33.785681635019294,11,8,6,291,A
0,24.89468954469961,13,7,5,177,B
3,32.05412538812395,6,5,7,315,A
3,33.9716054290558,10,5,2,270,A
0,30.340967093802664,8,0,7,225,S
1,38.06026078336185,4,1,5,262,A
3,32.16660510293982,8,6,5,294,A
4,31.101705009456396,2,9,13,28,D
3,34.68894555597376,12,1,8,249,S
4,33.29026865964536,0,7,29,11,C
0,37.05866123594443,12,5,6,270,A
0,24.71801733396577,3,3,7,174,B
3,26.49294780007752,10,8,4,210,B
2,32.66654264730166,6,0,9,247,S
4,35.64388072092905,1,4,28,48,B
1,26.749493900733462,7,1,11,152,A
3,38.64455396368926,8,5,3,280,B
1,30.46744294941942,9,5,11,204,B
3,34.307212800996055,9,4,7,258,A
2,32.93549922163865,3,1,4,234,A
2,20.34587951534165,10,1,3,187,S
2,35.40864390802468,14,0,5,272,S
2,38.16765094742528,13,8,3,303,B
0,34.03039554223629,6,6,8,254,B
0,37.65236550436349,9,5,3,280,B
4,27.371533876762754,0,8,16,50,D
1,20.723695950658502,2,7,8,102,C
3,20.821986307060364,11,1,8,182,S
3,37.67714527199919,3,3,5,351,A
0,38.1197581251783,9,5,8,317,A
3,37.2819184820122,7,5,2,281,B
0,32.73887150853758,3,3,5,239,B
4,32.02325075422134,3,1,25,49,S
1,27.394054440185705,9,5,14,169,B
4,35.03434082956967,3,1,26,32,S
2,34.99678567290849,6,0,3,314,S
2,30.13197392366919,5,0,5,257,S
2,39.66032861412297,6,6,3,319,B
4,36.86964985628572,2,0,21,26,S
3,34.997529091959194,13,1,6,313,S
1,25.087190776127635,7,2,7,100,B
2,26.603620463057595,5,0,7,202,S
2,27.644614160350095,3,4,2,237,A
2,38.978802625685205,4,8,5,334,B
1,30.324661958716582,11,3,5,171,B
2,24.904391567747517,13,8,3,175,B
1,25.027480145808276,7,4,9,113,B
2,28.26108695906796,8,7,5,221,B
4,38.17187175832752,2,9,23,60,D
4,28.60785236032151,3,7,20,49,D
1,30.582470780415665,3,5,11,176,B
4,23.03346281086729,2,9,27,35,D
1,31.278489158419266,6,5,4,214,B
4,35.29674794205505,3,8,24,47,D
4,25.155953243282518,0,3,27,3,B
1,37.847407413017244,4,0,14,212,S
3,36.9179929192305,11,8,6,337,A
4,36.11858732318931,3,7,22,47,D
2,33.911703486070884,9,5,8,277,A
3,27.897073488073566,6,8,6,203,B
1,38.75584573573563,7,3,6,202,B
3,36.93401446700802,4,6,8,314,A
0,34.37066585940073,13,0,3,306,S
0,25.419074631602143,5,2,5,237,A
4,31.76220106625916,3,6,20,55,D
4,31.625240768385858,2,2,25,15,B
2,26.849451124716577,10,6,7,249,A
3,23.374020578804874,5,3,8,169,A
0,26.567155702660386,13,5,3,214,A
4,34.49044004668586,3,3,19,26,C
3,34.75531026218478,6,3,4,251,B
4,32.349039638886325,1,8,26,61,D
4,33.00966699989375,0,8,17,19,D
0,37.72872110710781,4,5,5,316,A
0,21.2570135651567,6,3,8,186,A
4,27.0150642949871,3,1,16,29,B
1,31.51477864985361,5,1,6,184,A
4,25.19228197347841,1,7,17,36,D
4,22.230998146937146,2,7,22,37,D
2,30.90381658180593,14,5,5,267,A
2,38.83202077574748,13,3,6,345,S
2,36.16197960987024,12,0,4,324,S
1,32.67419486846222,8,1,6,169,A
1,27.89897427354526,8,1,12,138,A
4,39.707152195494785,3,9,14,25,D
2,30.475019538370603,9,8,4,227,B
1,39.27374331913302,6,6,6,165,C
0,28.057912220620114,13,5,3,196,B
4,35.263487712194774,3,9,24,63,D
3,38.16892411380803,10,7,7,381,A
4,25.97640469622835,3,5,10,46,D
3,34.889767798985325,9,8,3,275,B
2,34.487681366581036,9,8,7,293,A
3,33.97196573454079,9,4,7,299,A
2,21.934210039476852,6,8,8,156,B
0,27.288536226705023,13,3,6,244,S
3,30.440029003041083,5,3,9,229,A
4,32.5389571048351,0,4,10,26,D
2,34.45108193232312,8,2,4,263,A
4,31.03359127505279,0,6,22,11,D
1,29.4247398560074,9,5,11,164,B
2,24.64257204206212,6,2,7,198,A
3,24.27670511334261,14,8,9,173,B
2,39.00884468180207,7,6,4,290,B
4,26.996174973743887,1,5,18,26,D
0,34.665565917353035,6,3,4,289,A
2,24.566208512503565,12,2,6,201,S
3,30.295528440009072,3,0,3,285,S
1,37.20294621924402,10,7,10,167,C
0,29.5296365757724,11,0,4,293,S
1,38.94233006472757,6,4,4,159,C
2,20.415357734207824,10,4,3,180,A
4,23.406094098869914,0,3,20,10,C
4,20.495482538687675,2,2,27,35,A
3,32.86648627351576,13,7,9,291,A
4,27.89143396926477,1,6,24,19,C
0,31.747671905372943,3,1,7,297,S
4,30.254269631859902,3,6,15,57,D
3,35.05343497229589,10,6,2,303,A
2,39.689219159477304,9,1,5,309,S
2,24.875389861654547,13,3,4,214,A
4,29.828275092457634,1,1,25,7,A
1,24.69717385997201,4,7,14,147,B
2,33.66416619095173,4,5,9,243,B
4,37.03102234098735,3,3,18,38,C
3,24.1656271725016,5,0,3,235,S
4,39.47215297601397,1,7,23,58,D
2,26.567147046544108,14,1,5,211,S
3,38.53584988818602,5,6,5,296,B
4,25.953290118586285,3,5,13,19,D
0,32.41273904241519,14,4,7,230,A
3,20.95467579357512,4,5,2,183,A
0,21.05173720428754,13,5,8,161,A
1,23.668189272347014,11,6,5,125,B
3,39.90097446815432,13,3,8,288,A
0,36.708360094484014,4,8,4,277,B
2,36.16237509970642,13,2,4,333,S
2,29.787062508151706,9,7,6,295,A
1,23.020262348542126,4,0,9,155,S
3,23.54233137356746,3,5,8,218,A
3,26.46282412519653,4,0,6,230,S
3,37.119517207902874,6,2,2,340,A
1,30.984401997737272,4,1,11,162,B
3,26.288200527475908,13,2,8,239,S
2,23.574624731904542,4,5,8,176,B
0,30.974025112124725,3,3,5,223,B
2,28.980111584940857,12,6,3,227,A
2,21.535334742899614,4,8,7,185,B
0,33.999188254276746,3,3,5,287,A
2,30.738160158284696,14,0,4,281,S
1,21.41336380616157,5,4,13,143,B
0,27.458642649401842,11,8,2,225,B
2,30.612573781943873,14,2,7,251,S
4,21.995342452442802,3,7,11,22,D
2,21.58297241899455,10,3,8,186,A
1,31.828148257978278,5,7,14,207,B
3,34.44632354587908,11,2,8,250,A
2,24.04561535078752,11,1,4,233,S
3,37.00904546724517,7,6,6,348,A
4,33.24996916722609,1,0,26,59,S
2,20.342441715943238,10,0,2,185,S
0,39.87823976463564,11,2,2,363,S
3,26.96397964427321,8,6,2,213,B
4,25.371082124193588,1,1,26,25,A
0,34.340300753278825,9,6,6,309,A
0,33.40640131661563,14,1,4,327,S
0,36.20665015151671,11,0,8,355,S
0,39.75431737489342,13,3,6,348,A
2,30.788363855069342,7,1,8,267,S
2,25.079327966244442,14,4,8,214,A
2,20.153956059094256,8,0,5,178,S
4,31.688978086230257,1,0,15,53,A
4,23.401630265346608,0,7,20,21,D
4,27.116607573353217,0,0,22,19,S
1,21.24448345304484,6,7,10,121,B
4,20.636040816393407,3,9,20,2,D
2,37.744086285157834,7,5,4,339,A
2,23.257165832756556,9,1,9,225,S
1,30.15700145435123,9,2,13,144,B
1,21.26448678501267,4,5,5,95,C
4,25.68325611409748,1,6,11,19,D
3,27.37448010551586,12,1,6,242,S
1,22.783096690364474,7,3,5,155,B
0,22.693178532483703,3,2,8,218,A
2,38.78863254199593,11,4,8,383,S
0,21.663234662649298,7,1,9,185,S
2,25.456341575268407,4,2,8,225,A
2,21.584530757618396,7,3,8,188,A
1,28.971097120914102,11,6,5,175,B
1,30.680046114949988,7,3,6,212,B
0,21.215636849693396,8,1,9,182,S
2,20.798553176103425,11,6,7,151,B
0,33.123236128897545,12,3,9,247,A
3,24.26357058446566,7,1,3,182,A
0,24.18388335257241,3,6,2,203,B
4,30.966639970595914,0,0,21,40,S
0,39.154892662345006,6,1,8,340,S
4,30.75656558253497,1,0,16,2,S
4,33.27652922845026,1,4,11,62,D
4,34.30329469076875,0,2,10,67,D
3,30.238718582910398,12,5,5,279,A
0,37.40532930702034,13,5,7,295,A
0,29.377859710175677,6,5,7,215,B
3,32.04416928496407,7,3,6,287,A
2,26.497497341985774,12,6,5,209,A
1,36.65303004505281,2,5,9,158,C
0,22.820495772006716,13,8,3,185,B
1,23.692544134746306,6,5,7,144,B
3,23.624232347424147,3,5,7,202,A
2,22.74125391948359,11,7,9,222,A
2,31.08723372684547,6,8,3,270,A
2,20.448939343235647,12,7,8,147,B
3,24.484196244176864,3,8,5,173,B
4,36.24902263441188,2,8,23,18,D
4,20.008462571203047,2,3,16,24,C
1,26.431678807249302,5,3,8,170,B
4,30.795490404857638,0,0,25,4,S
4,38.898173734998274,1,3,13,19,D
2,30.58348906363699,11,2,6,276,S
2,39.24528156070344,3,1,3,369,A
1,29.49510123537275,10,4,6,147,B
0,20.716185888354616,3,8,9,153,B
1,25.716762893278577,5,6,6,105,C
1,20.697318126340512,3,5,13,129,B
3,32.61374376624633,13,1,9,282,S
3,34.41650456165601,12,2,4,263,A
1,30.547870281756943,7,3,4,137,B
1,35.775434311309866,4,3,10,177,B
1,28.201793665223057,6,7,10,133,C
4,39.764943113804904,0,3,18,23,C
3,21.00431929841614,8,5,4,154,B
1,28.805800920173922,6,2,4,117,B
2,20.725464693799815,8,2,8,164,A
2,27.57349321413169,10,6,4,220,A
4,36.63090662685593,2,6,26,40,C
4,32.68073946827217,2,1,19,11,B
0,31.396569605456907,5,2,6,245,A
0,28.54871339102594,3,6,8,215,B
0,20.081211725737514,4,2,4,159,A
4,35.23441782190376,3,5,11,13,D
4,33.60492981397047,2,5,24,14,C
4,24.258519009652026,3,8,27,0,C
2,23.944117944620015,10,4,2,192,A
4,29.14521609183641,1,5,23,31,C
2,21.95876730765712,4,1,6,201,S
0,28.370327733053678,14,2,7,243,S
0,30.29004329714184,7,0,5,252,S
0,22.44691502314652,3,6,8,203,A
1,27.636781931222533,11,6,7,147,B
1,24.777197592664503,8,3,4,113,B
3,36.82452449148593,10,4,4,266,A
3,38.99042752357201,4,4,4,341,A
3,32.234758116849434,13,0,8,234,S
1,20.321601728118118,8,5,10,125,B
1,31.140136413786855,11,0,12,143,S
3,28.005540148289604,5,1,7,196,A
3,35.60413144402382,5,8,3,274,B
4,29.01713365235218,1,6,11,42,D
3,23.961542401172636,11,7,3,225,A
4,35.02307407291157,0,3,13,52,D
2,27.73540417205915,9,2,8,199,A
1,26.8434596537368,9,7,11,176,B
3,30.463845072173857,12,1,8,220,S
1,27.2332980507219,8,4,12,127,B
1,27.593080317373463,9,0,10,131,S
1,29.735587016030873,5,2,10,183,B
2,30.94222639476562,4,1,3,259,A
0,24.0009846629275,6,4,5,170,B
3,36.3054218294564,3,1,6,313,A
0,21.241402734170222,14,2,7,199,S
0,20.022919012565126,3,5,9,183,A
0,38.79129406469359,14,6,3,330,A
1,34.50621151081401,10,1,10,230,S
4,28.02902015224744,1,4,11,28,D
1,36.08467578064453,7,0,11,196,S
1,27.04562161411598,9,1,7,136,A
0,34.358610496689955,10,5,7,241,B
1,25.26966754285806,11,0,12,147,S
0,33.887709050230825,3,1,5,297,A
4,27.322459584440068,3,8,12,34,D
3,22.29295606044353,9,3,3,199,A
0,23.101872125420048,3,5,3,218,A
4,32.59139922341073,2,0,14,36,S
3,24.519054217065076,7,0,4,177,S
2,20.89771370993446,3,3,3,192,A
0,24.972282380434795,12,0,4,175,S
0,33.63396940165669,4,1,2,271,A
2,29.599129869266253,8,1,9,219,S
2,25.354205929505497,10,5,2,215,A
0,27.004038506259366,3,2,5,253,A
2,23.797639724517353,3,2,5,220,A
1,37.30748624185649,6,3,6,194,B
3,39.63616045435654,4,0,4,290,S
3,24.399030354685916,14,8,7,225,A
3,21.31553406822289,5,7,3,192,A
1,25.838192275806872,4,0,13,150,S
2,30.56466465429917,13,2,4,264,S
4,22.82283602951487,2,4,23,29,C
2,22.748309996529365,4,2,9,184,A
0,20.451233015146553,4,8,6,203,A
3,25.577416979824463,9,6,3,200,B
2,37.251487081229136,13,3,7,306,A
4,32.12354611563535,1,2,26,44,B
0,37.92970545284993,11,6,9,301,A
1,35.616514256542686,5,6,9,187,C
1,21.451792863382373,8,4,7,120,B
4,21.97742310107302,2,7,19,41,D
0,23.922815977219972,7,2,2,193,A
3,22.786183665308933,6,7,8,188,B
2,20.382527012474608,5,5,6,148,B
0,26.251394670459142,13,8,4,185,B
1,27.20041875709007,6,5,7,135,C
4,34.941081641786546,2,0,24,48,S
4,22.973687847133935,0,8,12,16,D
2,28.57205279561024,3,8,2,279,A
4,38.59305755581112,3,7,13,20,D
4,30.29975709455666,2,0,27,38,S
0,30.38498475169773,3,1,3,296,S
3,21.534790274905124,9,6,7,188,A
2,30.55888007495282,14,7,9,292,A
0,22.800513789397712,10,4,6,178,A
3,32.2038966329726,4,4,4,277,A
0,38.65234034340668,4,1,7,309,A
0,33.90143903869031,14,0,4,329,S
4,37.67836792868557,1,8,13,53,D
3,24.702766160395406,3,0,7,241,S
2,37.9082811613404,9,0,4,373,S
2,27.224993891472096,14,5,4,197,A
3,29.811677592090177,6,0,6,252,S
4,37.13967611422751,0,4,16,50,D
1,30.58042681119048,3,6,13,123,C
0,35.4105055861526,7,1,9,321,S
4,39.2037686001985,0,8,19,43,D
3,21.76911481371073,6,3,9,209,A
0,20.813440367402297,5,6,2,194,A
2,38.54367537758695,6,8,2,340,A
1,22.493429103364036,11,3,5,91,B
2,21.137748767122982,10,0,7,184,S
3,24.70337739123373,4,8,9,227,A
0,26.420396211017994,8,3,8,229,A
3,27.248212836266035,8,0,2,260,S
0,29.952764236753836,7,6,2,273,A
4,23.65277951403597,3,4,13,36,D
1,26.545147473993286,10,7,4,117,C
4,35.7019601790205,0,8,10,33,D
4,28.433632937057887,0,2,17,41,C
3,29.8977128220967,12,0,8,242,S
1,28.46478882980373,11,3,5,116,B
0,32.159143676200905,12,4,6,244,A
0,25.275688241136315,11,6,5,210,A
2,23.38002692853006,8,8,6,199,A
0,22.60428256657412,5,1,3,161,A
3,37.14479831198655,5,5,6,318,A
4,26.899241695184642,0,4,11,7,D
4,20.919245940222208,3,6,16,9,D
4,31.357810966108104,1,0,10,35,B
1,39.772716769785674,7,5,7,168,C
0,38.28462752688325,5,2,9,279,A
3,37.137118427512675,4,8,9,319,B
1,37.56413348453687,10,3,12,211,B
2,36.21174688821946,7,0,5,315,S
3,31.36722364871549,13,2,3,278,S
3,25.615039014926822,12,0,4,198,S
3,27.021524774864766,4,3,5,201,B
4,37.0581417545083,0,7,22,20,D
3,25.75777858759685,8,3,7,226,A
0,22.496353380836855,13,0,6,188,S
3,23.043414322262592,12,8,5,187,B
4,35.49120499829175,2,7,12,52,D
3,20.30999833380642,3,5,3,150,B
2,34.68984801222102,11,2,7,291,S
2,28.69978477825456,6,2,6,229,A
4,24.858193436432998,1,1,25,15,A
0,23.73388594922824,9,4,8,190,A
0,30.284709657061057,8,7,2,261,A
1,32.288673096701906,2,4,4,146,C
4,29.592275083281667,1,6,17,33,D
3,36.04805563443974,6,5,2,254,B
4,33.37050276892228,1,0,18,3,S
1,39.73551194771115,2,7,8,227,C
4,28.311199888742845,2,4,26,22,C
4,27.423060925603494,0,8,25,41,D
1,34.8010599335157,4,3,7,201,B
0,23.412871775042106,5,7,7,230,A
3,23.813970595748696,13,4,6,225,S
1,25.713173391657655,5,4,4,158,B
2,36.680845358533404,11,2,3,294,A
0,30.595369350609605,13,0,2,253,S
2,20.352330142822147,7,3,7,186,A
0,37.056106274058955,13,3,2,290,A
3,37.96477196400295,9,5,6,376,A
3,22.55204616630283,5,8,4,188,B
4,32.215627121558946,1,9,24,11,D
2,32.62273792415597,4,0,9,285,S
0,22.80000965401485,3,5,5,221,A
3,36.27223030692234,7,2,6,289,A
1,20.56368104690234,2,3,7,132,B
3,25.34910765548741,5,3,3,198,A
1,35.925648765901244,4,5,7,162,C
0,27.166458571787665,7,7,8,205,B
3,20.199072514267286,12,5,9,144,A
3,28.58511749191674,14,1,6,200,S
0,39.32838633609197,4,2,6,276,A
3,21.011114190747794,6,8,9,202,A
1,32.58114349043652,5,1,9,209,A
3,38.45649929196743,10,7,7,287,B
2,29.939993978551385,8,3,3,294,A
4,23.328388758632055,2,2,28,2,A
1,21.632632997026768,6,2,13,112,B
2,20.896326213416145,11,1,2,152,S
0,20.156168003607632,13,2,7,155,S
1,25.24343103483231,6,2,8,160,A
4,35.24333116524094,1,0,20,11,S
4,26.671072292026288,3,9,18,18,D
0,33.88554234159278,10,6,3,252,B
0,33.5941725855819,8,1,3,287,S
1,27.70281472623159,7,3,11,112,B
3,29.492963155636097,13,5,2,244,A
0,31.571201103982396,12,4,6,309,S
3,25.915438027651852,6,6,6,189,B
2,24.219054385055067,11,1,5,207,S
4,38.34591193229771,3,7,24,72,C
3,31.2149415574753,3,2,4,248,A
4,26.205556715513204,1,6,24,25,C
3,22.677459382254902,10,1,4,160,A
2,21.165286270821046,11,7,8,193,A
0,34.7403727291572,5,0,6,262,S
2,21.960308637535707,6,6,4,173,B
0,28.14021584474645,3,0,3,278,S
0,32.02395610980205,6,1,5,259,A
4,37.69826914423987,0,4,29,70,B
2,21.5320581671642,9,6,5,178,A
3,27.179408593740174,6,3,7,196,A
2,25.237010628168285,14,4,3,180,A
4,32.824299804700495,1,0,16,24,S
0,29.041531413582412,9,8,2,268,A
4,23.622240990334795,3,7,27,7,C
1,34.4765736364589,10,3,14,187,B
1,29.07483518188603,6,3,4,119,C
3,25.923486292032045,5,1,5,235,S
4,38.73427119262996,0,7,22,53,D
3,36.43079721851304,10,7,6,255,B
3,31.10476459811997,14,6,2,243,A
1,26.841535919421418,7,0,13,139,S
3,29.89222625847088,13,2,6,276,S
1,24.160933085325382,2,4,13,168,B
0,25.911354769740672,13,8,4,188,B
4,24.952347981218885,1,4,20,33,C
3,38.63361991241932,7,5,7,348,A
1,32.49674387392063,5,3,11,198,B
2,25.061688064428537,14,3,7,211,A
3,37.19453866795706,10,7,2,348,A
0,27.177565760750575,5,4,7,264,A
0,21.69753489632288,6,3,5,204,A
2,38.22367178614859,7,7,9,348,A
1,22.625244221857418,9,4,9,104,B
3,31.14555126630021,9,4,4,240,A
1,23.86220423418028,3,7,11,146,B
0,34.74213960806607,7,3,2,345,A
1,33.96788491881884,5,3,6,224,B
0,21.274466533774365,4,3,2,207,A
1,38.924658008890546,2,0,5,188,B
2,29.975030821819367,11,5,5,284,A
4,29.011942582071995,2,0,29,44,S
2,27.78519572482204,7,4,9,226,A
2,36.90197309148401,6,8,9,306,B
4,29.715222410983,3,8,28,0,C
4,21.52888017900565,2,1,24,23,A
3,37.96135714346565,4,3,6,278,B
3,26.266556643026313,5,6,3,186,B
2,37.04609052616568,4,2,7,317,A
2,24.957939455017513,14,5,8,243,S
0,34.483848933083095,11,7,7,301,A
0,32.79997807193496,14,1,8,265,S
3,23.63286473115432,11,6,3,208,A
3,36.212397325587176,12,7,2,300,A
